Id,date,playoff,team_id,Elo,opp_team_id,opp_Elo,win_equivalent,bet_ratio,game_result
19904,12/14/1977,False,team3,,opp_team14,1481.3512,,0.57230198,1
19905,11/12/1994,False,team30,1500.0302,opp_team3,1351.9478,41.570332,0.80660152,0
19906,11/7/1991,False,team1,1481.6077,opp_team23,1482.2996,41.609287,0.63914692,0
19907,3/25/1979,False,team13,1577.2742,opp_team15,1478.3553,46.967289,0.75860906,1
19908,11/18/1967,False,team1,1425.5637,opp_team32,,,0.68305802,1
19909,11/21/1992,False,team11,1490.8381,opp_team13,1485.9442,41.1003,0.64652932,0
19910,11/13/1970,False,team6,1467.906,opp_team28,1397.0828,44.25631,0.72776997,0
19911,1/30/1971,False,team55,1369.0026,opp_team53,1346.5743,36.272194,0.66924083,0
19912,12/14/1971,False,team1,1525.8378,opp_team6,1548.8446,,0.60902321,1
19913,3/6/1998,False,team24,1453.5162,opp_team26,,37.370121,0.78734404,0
19914,5/3/1990,True,team8,1489.8499,opp_team5,1604.754,40.415611,0.47856432,1
19915,3/31/1989,False,team20,,opp_team13,1335.6302,,0.49674395,0
19916,12/21/2014,False,team22,1458.7593,opp_team0,1415.8867,37.018425,0.69475418,0
19917,5/19/1992,True,team5,1755.3931,opp_team10,1649.0802,65.594719,0.76631737,0
19918,12/18/2002,False,team4,1533.9424,opp_team24,1543.4191,,0.62740356,0
19919,5/7/2010,True,team0,1597.6079,opp_team10,1685.1511,48.491558,0.51791906,1
19920,1/30/1966,False,team0,1615.6581,opp_team1,1401.328,53.016205,0.85929292,0
19921,4/1/1987,False,team13,1383.2615,opp_team17,1511.1383,28.312893,0.45996788,1
19922,11/16/2002,False,team12,,opp_team23,1529.8282,30.515032,0.40723673,0
19923,3/10/1963,False,team0,1657.382,opp_team28,1490.8337,58.094681,0.82264549,0
19924,11/20/1991,False,team23,,opp_team17,1555.1786,,0.50380081,1
19925,4/14/2008,False,team4,1527.1572,opp_team10,1509.3802,43.063782,0.66328746,1
19926,12/6/2002,False,team2,,opp_team18,1725.0854,47.419273,0.40483078,0
19927,11/10/1981,False,team13,1543.8667,opp_team2,1563.392,47.288502,0.61378485,0
19928,2/28/2015,False,team1,1300.9231,opp_team26,1569.7239,22.353216,0.27454269,0
19929,12/10/1991,False,team9,1625.8881,opp_team11,1489.7446,53.843918,0.79565418,1
19930,1/16/1983,False,team8,1611.4956,opp_team12,1447.3748,52.546307,0.82059765,0
19931,3/4/1996,False,team48,1220.1257,opp_team25,,16.17412,0.3296259,1
19932,4/26/2009,True,team11,1665.7847,opp_team9,1635.2366,,0.67950439,0
19933,4/4/1984,False,team7,1477.8619,opp_team25,,39.176159,0.63722193,0
19934,12/19/1986,False,team6,1465.3105,opp_team14,1502.8724,36.408241,0.58890069,1
19935,12/12/2007,False,team8,1387.6503,opp_team23,1572.792,,0.37986645,0
19936,12/18/1982,False,team12,1486.8403,opp_team36,1483.5757,,0.64438301,1
19937,10/28/1980,False,team10,,opp_team4,1625.887,38.978268,0.44752201,1
19938,4/15/2009,False,team23,1620.7061,opp_team37,1466.9121,53.615936,0.81167877,0
19939,4/24/1999,False,team20,1313.0565,opp_team48,1240.4839,23.395838,0.72976053,0
19940,6/5/2014,True,team13,,opp_team22,1638.2001,62.809387,0.75135148,0
19941,2/4/2015,False,team17,1451.6587,opp_team29,1651.9979,34.777058,0.35948524,1
19942,12/30/1976,False,team15,,opp_team50,1451.7238,37.583534,0.65691298,0
19943,3/16/1984,False,team9,,opp_team5,1399.1893,45.589825,0.81177855,1
19944,1/18/1973,False,team7,,opp_team41,1285.0131,39.187187,0.83103359,1
19945,11/24/1991,False,team20,,opp_team14,1560.041,35.13364,0.45274636,0
19946,2/25/2000,False,team8,1474.8163,opp_team4,1513.007,36.798264,0.58802408,1
19947,5/10/2006,True,team22,1568.248,opp_team19,,,0.61383098,0
19948,3/26/2003,False,team3,1616.3158,opp_team7,,52.740345,0.85124189,0
19949,3/20/1999,False,team1,,opp_team0,1433.3669,46.115242,0.76670605,0
19950,1/23/1981,False,team25,1476.4426,opp_team14,1461.975,,0.65901971,0
19951,12/4/1956,False,team0,1601.3934,opp_team31,1482.0044,,0.77952576,0
19952,3/3/1981,False,team36,1474.8156,opp_team2,1611.3378,,0.44763306,1
19953,3/9/1975,False,team25,,opp_team4,,56.158253,0.87485963,1
19954,2/27/1966,False,team32,1464.2159,opp_team0,1589.0115,40.45956,0.46437681,0
19955,2/14/1976,False,team1,1476.0842,opp_team4,1505.4546,40.881172,0.60026681,0
19956,3/3/1972,False,team2,1722.7588,opp_team7,1375.6344,65.349449,0.92915988,0
19957,12/9/1983,False,team17,1485.9098,opp_team13,1496.436,38.05357,0.62599009,1
19958,12/30/2013,False,team20,1648.5902,opp_team6,1508.0319,52.523422,0.79975522,1
19959,11/17/1970,False,team1,1629.6111,opp_team6,1475.9735,59.567703,0.81154114,0
19960,2/21/2009,False,team17,,opp_team38,1579.0037,,0.62612355,0
19961,11/11/1961,False,team33,1513.4701,opp_team1,1386.5712,44.646866,0.78686571,0
19962,3/19/2004,False,team27,1330.2919,opp_team7,1371.2399,24.687239,0.58417368,0
19963,1/29/2010,False,team11,1547.3491,opp_team9,1551.2524,46.069805,0.63487238,0
19964,3/15/2007,False,team19,1467.1775,opp_team22,,36.678745,0.48684055,1
19965,12/25/2008,False,team2,1706.4724,opp_team0,1750.9501,,0.57922977,0
19966,1/9/2007,False,team6,1679.1608,opp_team14,1423.5817,58.712776,0.88563174,0
19967,2/26/1998,False,team11,1504.5406,opp_team24,,,0.6487065,0
19968,12/12/1979,False,team0,1545.9266,opp_team19,1439.4817,,0.76645344,0
19969,12/30/1977,False,team13,1502.1979,opp_team10,1499.0615,42.070606,0.6442138,0
19970,1/2/1968,False,team32,1402.9105,opp_team3,1406.3644,34.9496,0.63547188,1
19971,3/25/1992,False,team24,1265.1897,opp_team22,,19.152361,0.43930161,1
19972,3/4/1973,False,team11,1410.5032,opp_team8,1635.4775,34.118118,0.32752284,1
19973,3/10/1996,False,team12,1462.8378,opp_team21,1357.1382,37.762634,0.76568455,1
19974,12/16/1995,False,team18,,opp_team6,1511.1754,33.103714,0.50667328,1
19975,11/26/1994,False,team1,,opp_team30,,51.733528,0.7917645,1
19976,2/2/1978,False,team13,1590.4232,opp_team1,1510.8887,50.481613,0.73759079,0
19977,12/1/2007,False,team21,,opp_team11,1577.2693,35.968506,0.4509652,0
19978,1/9/2008,False,team38,1590.7334,opp_team2,1606.1887,47.331394,0.61932361,1
19979,1/17/2000,False,team30,1541.4475,opp_team26,1457.1664,46.210472,0.74284482,0
19980,12/3/2008,False,team23,1601.0364,opp_team24,1398.2664,51.391026,0.85105306,0
19981,2/14/1979,False,team8,1513.6478,opp_team19,1452.7557,42.94648,0.71629751,0
19982,3/9/2008,False,team2,,opp_team21,1420.3525,,0.89618814,1
19983,12/23/2008,False,team15,,opp_team19,1440.1101,,0.66088825,1
19984,12/8/1992,False,team23,1439.9171,opp_team0,1541.4998,34.040421,0.49772242,1
19985,12/2/2000,False,team27,1383.3168,opp_team22,1525.3756,28.601225,0.43976641,1
19986,2/13/1952,False,team46,1341.4186,opp_team43,1607.6564,25.367832,0.27749094,0
19987,1/12/2008,False,team21,1450.2777,opp_team15,1435.8395,,0.65898168,1
19988,12/29/1978,False,team5,1439.9817,opp_team16,1514.6124,,0.53644454,0
19989,1/25/2013,False,team38,1447.1404,opp_team11,1525.2745,33.378166,0.53142601,1
19990,2/26/1966,False,team39,1481.438,opp_team28,1521.925,37.920052,0.58481807,1
19991,11/30/1949,False,team35,1590.0771,opp_team1,1520.8824,,0.7259087,0
19992,2/24/2006,False,team23,,opp_team14,,30.160015,0.60539043,0
19993,12/22/2000,False,team14,,opp_team27,1343.1193,45.840645,0.84889293,0
19994,3/27/1996,False,team24,1386.2231,opp_team0,1389.371,,0.63587987,1
19995,1/28/1991,False,team13,1618.1573,opp_team14,1494.7495,54.886562,0.783476,0
19996,12/7/1988,False,team2,1668.3916,opp_team6,1487.8729,,0.83407611,0
19997,1/7/1958,False,team1,1554.3268,opp_team31,1610.4789,44.269581,0.56276929,1
19998,1/17/1994,False,team25,1401.5055,opp_team13,1623.3754,30.508474,0.33147103,1
19999,3/13/1982,False,team7,1479.7484,opp_team15,1467.907,40.198185,0.65561444,0
20000,11/16/1984,False,team15,1403.5322,opp_team13,1491.1312,,0.5178389,0
20001,4/1/1986,False,team10,1446.9467,opp_team0,1769.5394,34.614094,0.21732102,1
20002,4/4/1989,False,team25,1480.9967,opp_team19,1311.1249,,0.82541966,0
20003,12/6/1997,False,team18,1321.005,opp_team11,,,0.16059484,1
20004,12/5/1991,False,team11,1514.3433,opp_team7,1501.8833,,0.65641791,1
20005,1/2/2009,False,team19,1428.1166,opp_team7,1565.5313,,0.44636312,0
20006,1/19/1974,False,team8,1693.1691,opp_team9,1399.1969,,0.90618223,0
20007,12/26/2010,False,team20,1360.6017,opp_team6,1550.8732,27.523409,0.37293538,0
20008,11/2/1971,False,team5,1525.3384,opp_team6,1498.6494,48.638756,0.67464733,0
20009,4/13/2002,False,team16,1359.3948,opp_team6,,,0.49411312,0
20010,4/28/2007,True,team17,,opp_team11,,48.401787,0.59438658,0
20011,2/18/1983,False,team17,,opp_team9,1560.4149,,0.37920091,1
20012,3/6/1965,False,team3,,opp_team1,1410.5203,,0.67354292,1
20013,1/19/1956,False,team40,1524.421,opp_team31,,41.11578,0.73973358,0
20014,11/19/2002,False,team21,,opp_team5,1354.1576,54.866009,0.90124214,0
20015,5/3/1981,True,team0,,opp_team4,1670.6315,,0.63277471,0
20016,1/16/1993,False,team8,1393.6338,opp_team0,1518.6394,29.765085,0.46407604,1
20017,12/31/1959,False,team1,1492.7832,opp_team35,1429.7726,39.984505,0.71876919,0
20018,1/21/2002,False,team3,1472.5603,opp_team8,1615.0192,36.605,0.43919915,1
20019,4/25/2009,True,team17,1559.3564,opp_team2,1725.0203,,0.40661144,1
20020,1/4/2002,False,team26,1550.005,opp_team10,1395.2203,46.376751,0.81254894,0
20021,1/28/1994,False,team23,1592.4185,opp_team22,1483.6499,49.080372,0.76883924,1
20022,4/5/1998,False,team0,,opp_team1,,,0.53174233,0
20023,4/12/1985,False,team1,1333.3569,opp_team10,1526.9724,24.095011,0.36844489,1
20024,4/30/2002,True,team15,1504.5073,opp_team19,1563.4103,42.913914,0.55886912,0
20025,4/9/1982,False,team5,1449.2212,opp_team25,1546.7028,34.477158,0.50362426,1
20026,10/20/1973,False,team51,1409.0432,opp_team54,1557.2787,35.630447,0.43102616,0
20027,1/3/2012,False,team2,,opp_team11,1558.0645,50.331253,0.67974693,0
20028,12/14/1990,False,team25,1372.437,opp_team11,1547.7975,31.093639,0.39321697,0
20029,2/26/1967,False,team2,1496.1637,opp_team28,1503.9712,43.582523,0.62964702,0
20030,1/2/2013,False,team23,1395.9187,opp_team5,1530.6246,29.515154,0.4502196,1
20031,11/1/1977,False,team13,,opp_team12,1568.0035,,0.59115613,1
20032,2/14/1971,False,team53,1323.2965,opp_team49,,30.702793,0.59599078,1
20033,12/26/1986,False,team10,1424.8718,opp_team19,1425.3048,33.541233,0.6394906,0
20034,12/29/2003,False,team23,1421.2911,opp_team1,1457.2156,29.974182,0.59118074,1
20035,2/8/2012,False,team19,1335.3589,opp_team3,1351.7091,,0.61810833,1
20036,1/16/1996,False,team13,1662.0536,opp_team0,1394.6639,,0.89233959,0
20037,3/12/1982,False,team2,1598.4927,opp_team5,1440.6068,,0.8152529,1
20038,1/23/2002,False,team17,1582.0137,opp_team13,1626.2383,48.361629,0.57958472,1
20039,2/25/1996,False,team9,1491.0405,opp_team3,1490.6033,,0.64064467,1
20040,4/22/1995,False,team2,1514.1522,opp_team9,1555.5144,41.732807,0.58359438,1
20041,2/6/2001,False,team6,1532.0205,opp_team5,,,0.90738559,0
20042,2/23/2009,False,team19,1431.9288,opp_team4,1524.6974,34.164719,0.51040536,0
20043,2/19/1967,False,team3,1367.334,opp_team32,1309.1244,26.347689,0.71314901,1
20044,4/14/1998,False,team19,1536.0415,opp_team26,1247.9673,,0.90325576,1
20045,12/26/1980,False,team2,1615.5769,opp_team15,1548.0364,53.417477,0.72401005,0
20046,1/26/1962,False,team1,1387.0536,opp_team0,1655.4056,32.376225,0.27505746,0
20047,12/26/2006,False,team18,1667.9613,opp_team37,1366.2157,,0.90991795,0
20048,3/6/1970,False,team2,1508.5819,opp_team32,1518.3251,45.173454,0.62704492,1
20049,11/27/1999,False,team18,1429.9768,opp_team5,1332.467,,0.75712061,0
20050,4/13/1993,False,team14,1622.5704,opp_team24,1291.3241,,0.92290252,0
20051,2/26/1978,False,team2,1607.8981,opp_team3,1456.8252,50.619457,0.80927277,1
20052,12/12/1973,False,team3,,opp_team2,1511.651,52.535282,0.72899431,0
20053,12/11/2013,False,team8,1357.958,opp_team13,1701.8285,25.633913,0.19720884,1
20054,1/27/1969,False,team32,,opp_team3,1417.6038,,0.79205012,0
20055,12/26/1995,False,team16,,opp_team18,,42.60181,0.7625944,0
20056,11/17/2001,False,team30,,opp_team9,1530.7079,44.912487,0.67104471,1
20057,3/24/1973,False,team12,1526.0267,opp_team41,1226.2006,47.068172,0.9090082,0
20058,11/16/1995,False,team9,1498.7941,opp_team21,1524.6228,41.550129,0.60514849,1
20059,2/5/2012,False,team22,1671.9952,opp_team26,1358.3942,57.705719,0.91535759,0
20060,11/13/1962,False,team31,,opp_team39,1540.3871,,0.49895421,0
20061,11/29/1952,False,team0,1588.198,opp_team40,1468.9557,,0.77938056,0
20062,3/11/2008,False,team24,1338.6635,opp_team9,1485.4052,24.221195,0.43313619,1
20063,11/28/1957,False,team34,1509.5723,opp_team33,1528.1912,40.652771,0.61502093,0
20064,2/6/1968,False,team5,,opp_team39,1461.6055,27.310493,0.44598252,1
20065,3/17/1984,False,team17,1477.7695,opp_team18,,39.628036,0.60414433,0
20066,2/2/1995,False,team21,1495.2231,opp_team5,1559.9235,,0.55062622,0
20067,2/15/2002,False,team2,,opp_team7,1353.6885,,0.91831017,1
20068,3/14/2009,False,team6,1520.6597,opp_team42,1373.4188,43.286415,0.80584472,0
20069,4/8/1985,False,team15,1307.0819,opp_team5,1476.6191,22.769238,0.40124303,0
20070,12/2/1992,False,team0,1531.2831,opp_team5,1703.2037,45.880184,0.39795133,0
20071,1/27/1967,False,team0,1684.9447,opp_team3,,60.771744,0.91462862,0
20072,3/22/2008,False,team24,,opp_team1,1317.01,26.117733,0.67356253,0
20073,2/15/1977,False,team41,1406.6193,opp_team25,1570.2744,,0.40940431,1
20074,1/5/1985,False,team10,1353.3534,opp_team6,1518.8531,,0.40683934,0
20075,11/27/1991,False,team0,,opp_team23,1433.8428,47.896454,0.77871579,0
20076,11/29/1985,False,team2,1738.6265,opp_team14,1443.3319,,0.90682739,0
20077,2/6/1955,False,team0,1528.309,opp_team34,1543.6069,39.467281,0.61953712,1
20078,1/17/1990,False,team23,1315.4954,opp_team0,1542.1115,,0.32544476,1
20079,2/4/1969,False,team6,1219.4576,opp_team4,1589.517,,0.17442483,0
20080,11/24/2013,False,team42,1646.884,opp_team17,1420.2281,55.655964,0.86765504,0
20081,12/27/2005,False,team22,,opp_team8,1446.8262,50.723511,0.80188406,0
20082,3/27/1990,False,team15,1454.4775,opp_team0,1556.3888,39.297146,0.49724951,0
20083,2/24/1995,False,team25,1294.2041,opp_team7,1509.7113,20.656933,0.33963686,1
20084,4/26/1991,True,team3,1552.2908,opp_team7,,46.872154,0.70609307,1
20085,11/11/1954,False,team0,,opp_team56,1393.0083,42.819954,0.83463925,1
20086,4/12/2005,False,team20,,opp_team17,1369.215,37.477177,0.74874151,0
20087,12/3/2003,False,team13,1645.0385,opp_team2,,54.499599,0.61017847,1
20088,2/5/1985,False,team5,1480.4684,opp_team0,1680.0139,38.308411,0.36053792,1
20089,3/2/1979,False,team6,1554.4504,opp_team16,,44.118832,0.7144618,1
20090,1/7/1972,False,team7,1407.6315,opp_team2,1743.0551,34.857143,0.20502038,1
20091,10/30/1962,False,team39,1562.2856,opp_team1,1422.5907,48.981659,0.79895806,0
20092,3/12/1981,False,team18,1238.1871,opp_team12,,17.865921,0.31837586,0
20093,3/25/2012,False,team10,1374.8445,opp_team6,,26.467478,0.42772758,1
20094,1/6/2007,False,team21,1514.7634,opp_team9,1353.8019,40.981037,0.81790465,1
20095,1/11/1952,False,team57,1515.4845,opp_team0,1569.3894,43.051609,0.56594968,0
20096,3/24/2013,False,team42,,opp_team9,1522.217,60.066521,0.82902682,0
20097,12/12/1975,False,team0,1603.0134,opp_team25,1546.0092,54.152966,0.71172756,0
20098,3/16/1998,False,team13,1563.3226,opp_team8,1436.261,48.547192,0.78702277,0
20099,1/18/1954,False,team56,1361.6462,opp_team35,1585.2012,24.961721,0.32932505,1
20100,4/25/1978,True,team8,1540.8081,opp_team16,1533.6359,43.03373,0.6495207,1
20101,3/10/1959,False,team28,1313.585,opp_team34,1490.0485,,0.39170301,1
20102,2/21/1980,False,team3,1308.7893,opp_team6,1589.007,21.710253,0.26164883,1
20103,12/22/1951,False,team1,1515.5442,opp_team33,1596.5963,43.113781,0.52724117,0
20104,3/13/1997,False,team20,1424.5165,opp_team6,1471.5638,32.381966,0.57562035,1
20105,4/22/1993,False,team11,1682.0298,opp_team24,1262.7607,59.397793,0.95208168,0
20106,11/23/1984,False,team10,1346.882,opp_team12,1408.9187,25.123718,0.55441713,1
20107,10/25/1972,False,team14,1463.9333,opp_team7,,39.661201,0.65169162,1
20108,1/25/1959,False,team28,1325.2198,opp_team33,1584.9458,23.556252,0.28506866,0
20109,12/15/1968,False,team2,1554.4531,opp_team14,1334.6713,52.386211,0.86304474,0
20110,4/10/2001,False,team48,1360.1805,opp_team24,1584.8245,,0.32794195,1
20111,12/30/1995,False,team6,1526.9565,opp_team14,,,0.48115286,1
20112,2/28/2011,False,team19,1330.1771,opp_team6,1550.926,23.708118,0.33290249,1
20113,12/12/1951,False,team35,,opp_team46,1412.4937,,0.83547896,0
20114,1/14/1972,False,team51,,opp_team49,1435.6135,,0.65633184,0
20115,3/9/1995,False,team30,,opp_team14,1669.4686,,0.52424008,0
20116,12/18/1984,False,team14,1492.5867,opp_team9,1537.526,40.897537,0.57858193,0
20117,2/15/1990,False,team11,,opp_team1,1582.9856,41.217201,0.47110289,0
20118,1/21/1994,False,team7,1613.4088,opp_team19,1483.6791,52.016289,0.78958583,1
20119,3/15/1985,False,team18,1560.1018,opp_team16,1582.8975,,0.60931265,0
20120,12/11/1987,False,team3,1651.1536,opp_team25,1440.9041,55.934216,0.85642874,0
20121,3/21/2009,False,team6,1551.1495,opp_team27,1310.8704,46.545513,0.87640351,0
20122,11/26/1968,False,team14,1306.3921,opp_team5,1348.1428,27.446894,0.58305073,0
20123,1/4/1980,False,team5,1412.0854,opp_team44,1473.4403,32.017872,0.5553866,0
20124,2/7/1985,False,team36,1404.2429,opp_team17,,29.277784,0.55054975,1
20125,3/13/1980,False,team44,1421.0957,opp_team16,,,0.62289119,0
20126,1/27/2008,False,team23,,opp_team0,1644.7131,46.931702,0.51203096,0
20127,12/31/2005,False,team17,1426.0885,opp_team4,1498.5944,34.162052,0.53948486,0
20128,2/19/1977,False,team25,1576.7327,opp_team3,,49.266468,0.6952588,0
20129,3/12/2006,False,team29,1553.4005,opp_team4,1469.4866,45.679562,0.74244082,1
20130,12/20/1974,False,team41,,opp_team7,1438.3729,49.402077,0.7982673,1
20131,12/17/1985,False,team15,1390.3914,opp_team4,1573.4885,,0.38264284,1
20132,3/9/1954,False,team40,1551.5599,opp_team34,,44.124905,0.72171646,1
20133,3/11/1988,False,team8,,opp_team16,1551.1571,47.711964,0.63926619,0
20134,2/1/2001,False,team10,1441.0581,opp_team24,1563.714,33.891846,0.46744171,1
20135,11/10/1956,False,team0,,opp_team35,1541.8585,,0.58657587,0
20136,1/24/1997,False,team4,1290.6198,opp_team21,1400.1937,20.603563,0.48622543,1
20137,3/7/2005,False,team16,1532.1014,opp_team9,1406.7072,45.154587,0.78540951,0
20138,12/27/1994,False,team5,1558.335,opp_team20,1291.8042,45.769772,0.8918637,1
20139,12/14/1991,False,team25,1366.4982,opp_team5,1751.6492,28.180698,0.16226634,1
20140,1/22/2005,False,team12,1394.5525,opp_team10,1523.3452,,0.45865855,1
20141,12/14/1971,False,team41,1307.5214,opp_team4,1411.5762,26.859692,0.49416491,0
20142,12/1/2008,False,team0,1704.8237,opp_team23,1607.6797,61.052525,0.7567333,0
20143,11/4/2002,False,team1,1418.0692,opp_team8,,31.044426,0.60082883,1
20144,3/14/1991,False,team21,1313.1433,opp_team15,1478.8752,23.662657,0.40651685,1
20145,12/22/2001,False,team7,1384.4974,opp_team30,1520.3673,30.412483,0.44856173,0
20146,3/29/1992,False,team3,1540.1866,opp_team13,1562.1526,46.743843,0.61044902,0
20147,2/21/2007,False,team26,1532.3302,opp_team10,,,0.60841888,1
20148,4/12/2013,False,team7,1505.5601,opp_team8,1435.0557,41.498844,0.7274062,0
20149,1/18/2013,False,team23,,opp_team37,1255.2794,28.246077,0.79775119,1
20150,12/13/1988,False,team5,,opp_team7,1578.1282,45.998322,0.60938239,1
20151,12/20/2006,False,team13,,opp_team29,1448.3328,60.109695,0.88108277,0
20152,11/26/1993,False,team30,1541.9706,opp_team8,1351.0643,46.050514,0.84218699,0
20153,2/11/1958,False,team0,1612.6249,opp_team33,,,0.65806675,1
20154,4/3/1977,False,team6,1487.017,opp_team16,1582.4897,37.94511,0.50651485,1
20155,12/22/2006,False,team18,1661.7217,opp_team20,1482.0302,57.573822,0.8334161,0
20156,3/27/2010,False,team5,1444.2927,opp_team19,1274.0239,35.413902,0.82574874,0
20157,4/11/2005,False,team23,1377.9307,opp_team10,,,0.54688138,1
20158,1/24/2004,False,team13,1681.2268,opp_team38,1501.7488,57.587498,0.8332454,1
20159,1/31/2009,False,team13,1629.6682,opp_team38,1616.7999,54.620541,0.65694785,0
20160,3/1/2007,False,team18,1757.0671,opp_team10,1549.7012,64.713463,0.85437566,0
20161,2/7/1971,False,team45,1398.0339,opp_team54,1569.249,40.407585,0.39892483,0
20162,1/17/2012,False,team11,1541.5732,opp_team3,1377.6976,45.389824,0.82038975,0
20163,3/16/2011,False,team20,1440.6548,opp_team4,1545.86,33.423557,0.49250966,1
20164,12/27/1997,False,team20,,opp_team16,1233.597,,0.76512104,0
20165,1/8/1991,False,team7,,opp_team13,1646.1256,48.261459,0.49614826,0
20166,4/11/2015,False,team12,1769.3885,opp_team24,1278.4835,65.217323,0.9677521,0
20167,3/12/2011,False,team8,,opp_team4,1576.2245,37.548595,0.45878434,0
20168,1/22/1966,False,team31,,opp_team1,,38.748486,0.73522669,0
20169,2/24/1979,False,team7,1534.5355,opp_team6,1567.4396,45.768169,0.59537607,0
20170,1/8/1990,False,team18,1435.5154,opp_team14,,37.874435,0.51300126,0
20171,3/15/2015,False,team23,1309.7018,opp_team10,1652.641,21.735397,0.19805893,1
20172,11/3/2007,False,team27,1424.8046,opp_team23,1485.5931,31.712345,0.55619138,1
20173,12/14/2008,False,team29,1366.479,opp_team22,,,0.54943997,0
20174,11/16/1996,False,team19,1336.2294,opp_team16,1443.2026,26.345432,0.48996601,0
20175,3/14/1997,False,team2,1571.9808,opp_team20,1407.6157,,0.82080454,1
20176,1/2/1976,False,team45,,opp_team51,1246.125,47.888901,0.91594791,0
20177,4/14/1982,False,team14,1585.2587,opp_team12,1518.0557,48.174992,0.72362167,1
20178,12/11/1988,False,team9,,opp_team13,1412.1686,46.956951,0.79007339,0
20179,11/12/1993,False,team17,,opp_team3,,45.005684,0.6768114,0
20180,1/5/2000,False,team5,1258.5223,opp_team27,1447.5308,19.643322,0.37463725,0
20181,11/10/1956,False,team43,1465.4143,opp_team33,1543.4189,36.367596,0.53161162,0
20182,4/5/1983,False,team8,1598.645,opp_team4,1721.1656,50.351028,0.46763551,1
20183,11/25/1958,False,team3,,opp_team35,1400.9675,38.161892,0.76268166,1
20184,3/13/1983,False,team36,,opp_team14,1525.641,37.908566,0.57547665,1
20185,1/23/1987,False,team5,1498.7992,opp_team10,1383.6545,41.211658,0.77529794,0
20186,4/17/1994,False,team25,,opp_team0,1416.0814,24.476255,0.47639075,0
20187,1/2/1981,False,team14,1479.5153,opp_team4,1709.9795,39.001987,0.32060072,1
20188,1/19/1987,False,team16,1439.1517,opp_team9,1557.2085,34.860786,0.47403759,0
20189,12/17/1971,False,team6,,opp_team3,1354.8979,53.264923,0.86225247,0
20190,1/15/1972,False,team3,,opp_team4,1398.637,27.128515,0.54585171,1
20191,4/16/2002,False,team8,,opp_team26,1507.1772,36.424362,0.55528164,0
20192,1/19/2000,False,team2,1679.5747,opp_team10,1421.9836,58.837185,0.88679963,0
20193,2/7/2006,False,team18,1705.7356,opp_team2,1513.2344,61.150948,0.8434034,0
20194,3/8/1954,False,team56,1371.2896,opp_team46,,27.129616,0.75208527,0
20195,2/26/2003,False,team4,1541.4442,opp_team29,,45.283024,0.80603284,0
20196,3/26/1969,True,team2,1577.329,opp_team39,,53.199425,0.78721648,1
20197,10/15/1969,False,team28,1438.6797,opp_team1,1603.4526,,0.40784937,1
20198,1/10/2007,False,team24,1489.9352,opp_team20,1506.8574,39.342972,0.61733079,1
20199,1/9/1990,False,team19,1321.3939,opp_team0,,26.78051,0.31373394,0
20200,12/15/1968,False,team4,1598.9261,opp_team1,1503.2838,,0.7551384,0
20201,11/14/2001,False,team4,1533.0824,opp_team30,,45.261417,0.6124844,0
20202,1/3/2012,False,team10,1384.0822,opp_team37,1406.1384,29.718973,0.6103254,0
20203,2/13/2002,False,team22,1469.4265,opp_team23,1527.2853,38.925285,0.56035048,0
20204,11/4/1986,False,team25,1468.9086,opp_team19,1467.6992,,0.64166725,0
20205,4/11/1987,False,team8,1592.0873,opp_team10,1425.1248,,0.82299322,0
20206,1/10/1989,False,team9,1551.6956,opp_team14,1551.8685,48.60643,0.6398356,0
20207,10/16/1979,False,team16,,opp_team12,1485.1311,,0.67267042,1
20208,4/4/1999,False,team10,1519.3141,opp_team8,1523.7112,44.64439,0.63421321,0
20209,4/5/1979,False,team1,1395.0219,opp_team16,1564.9961,29.277407,0.40063882,1
20210,2/1/1972,False,team53,,opp_team55,,,0.73826152,1
20211,2/7/2015,False,team8,1539.0604,opp_team0,1410.5831,,0.78838551,0
20212,3/10/1991,False,team23,,opp_team2,1650.0553,29.527473,0.27125144,1
20213,12/11/1992,False,team7,1484.6195,opp_team16,1357.2367,40.331234,0.78733248,0
20214,3/27/2015,False,team6,1517.3494,opp_team9,1601.7861,41.485592,0.52238232,1
20215,12/30/1992,False,team9,1609.6154,opp_team18,1216.4519,52.951538,0.94474089,0
20216,4/19/2000,False,team19,,opp_team10,1402.4504,33.402374,0.68118238,1
20217,1/31/1986,False,team17,1475.7852,opp_team21,1444.0363,38.882488,0.68100792,0
20218,3/22/1999,False,team18,1377.0741,opp_team2,1643.8788,28.527361,0.27683717,1
20219,11/1/2014,False,team24,1513.0288,opp_team5,,41.376728,0.57907254,1
20220,12/27/1977,False,team6,1571.4718,opp_team14,1504.1154,49.069752,0.72379827,0
20221,4/5/1987,False,team3,1617.3821,opp_team8,1578.4523,,0.68991977,0
20222,3/28/2012,False,team0,1537.2682,opp_team17,1537.0317,45.29631,0.64037853,0
20223,4/21/1988,False,team4,1460.8588,opp_team19,1317.8392,36.715267,0.80201447,0
20224,1/20/1960,False,team33,1611.5441,opp_team34,1628.1779,50.20776,0.61772299,1
20225,3/19/2009,False,team10,1719.2966,opp_team9,1595.0071,61.871883,0.78433573,0
20226,3/10/1999,False,team13,1621.3298,opp_team23,1551.7769,53.826893,0.72631884,0
20227,11/29/1964,False,team31,1540.4319,opp_team4,1505.313,44.658806,0.68520725,1
